"scenario_id","year","total","sector_id","fuel_type_id"
58,2011,0.2211428,1,1
58,2012,0.2401134,1,1
58,2013,0.2710856,1,1
58,2014,0.3017458,1,1
58,2015,0.3320962,1,1
58,2016,0.365026,1,1
58,2017,0.3915464,1,1
58,2018,0.4147053,1,1
58,2019,0.435245,1,1
58,2020,0.4516724,1,1
58,2021,0.4688251,1,1
58,2022,0.4847803,1,1
58,2023,0.4969742,1,1
58,2024,0.5038353,1,1
58,2025,0.5060867,1,1
58,2026,0.5035567,1,1
58,2027,0.5000256,1,1
58,2028,0.4962345,1,1
58,2029,0.4924186,1,1
58,2030,0.4886124,1,1
58,2031,0.4843883,1,1
58,2032,0.4801754,1,1
58,2033,0.4759724,1,1
58,2034,0.4717953,1,1
58,2035,0.4676345,1,1
58,2036,0.4630593,1,1
58,2037,0.4585021,1,1
58,2038,0.4539586,1,1
58,2039,0.4494361,1,1
58,2040,0.444941,1,1
58,2041,0.4400335,1,1
58,2042,0.4349786,1,1
58,2043,0.4299345,1,1
58,2044,0.4249121,1,1
58,2045,0.4199072,1,1
58,2046,0.4183857,1,1
58,2047,0.4168859,1,1
58,2048,0.415403,1,1
58,2049,0.4139372,1,1
58,2050,0.4124768,1,1
58,2011,0.06126102,1,2
58,2012,0.01225272,1,2
58,2013,0.007918207,1,2
58,2014,0.005449048,1,2
58,2015,0.003830142,1,2
58,2016,0.002812777,1,2
58,2017,0.002099522,1,2
58,2018,0.001564927,1,2
58,2019,0.001124522,1,2
58,2020,0.0008372439,1,2
58,2021,0.000657041,1,2
58,2022,0.0005411871,1,2
58,2023,0.0004803334,1,2
58,2024,0.0004578801,1,2
58,2025,0.0004555919,1,2
58,2026,0.000460876,1,2
58,2027,0.0004689213,1,2
58,2028,0.0004773044,1,2
58,2029,0.000485725,1,2
58,2030,0.0004941481,1,2
58,2031,0.0005025713,1,2
58,2032,0.0005109945,1,2
58,2033,0.0005194177,1,2
58,2034,0.0005278409,1,2
58,2035,0.0005362641,1,2
58,2036,0.0005446873,1,2
58,2037,0.0005531105,1,2
58,2038,0.0005615337,1,2
58,2039,0.0005699569,1,2
58,2040,0.0005783801,1,2
58,2041,0.0005868034,1,2
58,2042,0.0005947099,1,2
58,2043,0.0006026164,1,2
58,2044,0.0006105229,1,2
58,2045,0.0006184294,1,2
58,2046,0.000626336,1,2
58,2047,0.0006339408,1,2
58,2048,0.0006415456,1,2
58,2049,0.0006491504,1,2
58,2050,0.0006567552,1,2
58,2011,1.712654,1,8
58,2012,1.562024,1,8
58,2013,1.533269,1,8
58,2014,1.503288,1,8
58,2015,1.473151,1,8
58,2016,1.454006,1,8
58,2017,1.423629,1,8
58,2018,1.395916,1,8
58,2019,1.371086,1,8
58,2020,1.355591,1,8
58,2021,1.351221,1,8
58,2022,1.347718,1,8
58,2023,1.346822,1,8
58,2024,1.349719,1,8
58,2025,1.355936,1,8
58,2026,1.362518,1,8
58,2027,1.369882,1,8
58,2028,1.377235,1,8
58,2029,1.384371,1,8
58,2030,1.3913,1,8
58,2031,1.397505,1,8
58,2032,1.403682,1,8
58,2033,1.409863,1,8
58,2034,1.416077,1,8
58,2035,1.422313,1,8
58,2036,1.427949,1,8
58,2037,1.433609,1,8
58,2038,1.439288,1,8
58,2039,1.444995,1,8
58,2040,1.450738,1,8
58,2041,1.455885,1,8
58,2042,1.460806,1,8
58,2043,1.465741,1,8
58,2044,1.470706,1,8
58,2045,1.475694,1,8
58,2046,1.485773,1,8
58,2047,1.495835,1,8
58,2048,1.505919,1,8
58,2049,1.516026,1,8
58,2050,1.526141,1,8
58,2011,0.02349078,1,9
58,2012,0.001395742,1,9
