"scenario_id","year","total","sector_id","fuel_type_id"
56,2011,0.2211428,1,1
56,2012,0.2573646,1,1
56,2013,0.2905375,1,1
56,2014,0.3231456,1,1
56,2015,0.3552979,1,1
56,2016,0.3938671,1,1
56,2017,0.4312189,1,1
56,2018,0.4658583,1,1
56,2019,0.498504,1,1
56,2020,0.5272976,1,1
56,2021,0.5602059,1,1
56,2022,0.5924535,1,1
56,2023,0.6207986,1,1
56,2024,0.643235,1,1
56,2025,0.6603773,1,1
56,2026,0.6728529,1,1
56,2027,0.6841702,1,1
56,2028,0.6951554,1,1
56,2029,0.7060795,1,1
56,2030,0.7169955,1,1
56,2031,0.7279105,1,1
56,2032,0.7388482,1,1
56,2033,0.749791,1,1
56,2034,0.7607342,1,1
56,2035,0.7716776,1,1
56,2036,0.7826214,1,1
56,2037,0.7935653,1,1
56,2038,0.8045094,1,1
56,2039,0.8154536,1,1
56,2040,0.8263982,1,1
56,2041,0.8373433,1,1
56,2042,0.8482683,1,1
56,2043,0.8591934,1,1
56,2044,0.8701189,1,1
56,2045,0.8810448,1,1
56,2046,0.89419,1,1
56,2047,0.9073496,1,1
56,2048,0.9205092,1,1
56,2049,0.933669,1,1
56,2050,0.9468288,1,1
56,2011,0.06126102,1,2
56,2012,0.01302233,1,2
56,2013,0.008390495,1,2
56,2014,0.005758931,1,2
56,2015,0.004036858,1,2
56,2016,0.00296378,1,2
56,2017,0.002236883,1,2
56,2018,0.001682561,1,2
56,2019,0.001212987,1,2
56,2020,0.0008976742,1,2
56,2021,0.0006914793,1,2
56,2022,0.0005543007,1,2
56,2023,0.000479957,1,2
56,2024,0.0004506193,1,2
56,2025,0.0004455392,1,2
56,2026,0.0004498061,1,2
56,2027,0.0004567613,1,2
56,2028,0.0004641596,1,2
56,2029,0.000471609,1,2
56,2030,0.0004790621,1,2
56,2031,0.0004865154,1,2
56,2032,0.0004939687,1,2
56,2033,0.0005014219,1,2
56,2034,0.0005088752,1,2
56,2035,0.0005163285,1,2
56,2036,0.0005237818,1,2
56,2037,0.0005312351,1,2
56,2038,0.0005386884,1,2
56,2039,0.0005461417,1,2
56,2040,0.000553595,1,2
56,2041,0.0005610483,1,2
56,2042,0.0005689696,1,2
56,2043,0.000576891,1,2
56,2044,0.0005848123,1,2
56,2045,0.0005927337,1,2
56,2046,0.0006006551,1,2
56,2047,0.0006082599,1,2
56,2048,0.0006158647,1,2
56,2049,0.0006234695,1,2
56,2050,0.0006310743,1,2
56,2011,1.712654,1,8
56,2012,1.70563,1,8
56,2013,1.673885,1,8
56,2014,1.64099,1,8
56,2015,1.608039,1,8
56,2016,1.59321,1,8
56,2017,1.577985,1,8
56,2018,1.565202,1,8
56,2019,1.55476,1,8
56,2020,1.55392,1,8
56,2021,1.568694,1,8
56,2022,1.584017,1,8
56,2023,1.602214,1,8
56,2024,1.624831,1,8
56,2025,1.651436,1,8
56,2026,1.679536,1,8
56,2027,1.708593,1,8
56,2028,1.737657,1,8
56,2029,1.766457,1,8
56,2030,1.79501,1,8
56,2031,1.823428,1,8
56,2032,1.851833,1,8
56,2033,1.880233,1,8
56,2034,1.908634,1,8
56,2035,1.937033,1,8
56,2036,1.965433,1,8
56,2037,1.993834,1,8
56,2038,2.022234,1,8
56,2039,2.050635,1,8
56,2040,2.079037,1,8
56,2041,2.107439,1,8
56,2042,2.135885,1,8
56,2043,2.16433,1,8
56,2044,2.192776,1,8
56,2045,2.221222,1,8
56,2046,2.253665,1,8
56,2047,2.286078,1,8
56,2048,2.31849,1,8
56,2049,2.350903,1,8
56,2050,2.383316,1,8
56,2011,0.02349078,1,9
56,2012,0.00148425,1,9
56,2013,0.000216092,1,9
56,2014,4.932634e-05,1,9
56,2015,2.931526e-05,1,9
56,2016,3.142142e-05,1,9
56,2017,6.228755e-05,1,9
56,2018,0.0001011629,1,9
56,2019,0.0001712668,1,9
56,2020,0.0007860563,1,9
56,2021,0.001515805,1,9
56,2022,0.002059876,1,9
56,2023,0.002406183,1,9
56,2024,0.002597154,1,9
56,2025,0.002696596,1,9
56,2026,0.00275649,1,9
56,2027,0.002805511,1,9
56,2028,0.002851939,1,9
56,2029,0.002897996,1,9
56,2030,0.00294402,1,9
56,2031,0.002990042,1,9
56,2032,0.003036063,1,9
56,2033,0.003082085,1,9
56,2034,0.003128107,1,9
56,2035,0.003174128,1,9
56,2036,0.00322015,1,9
56,2037,0.003266171,1,9
56,2038,0.003312193,1,9
56,2039,0.003358215,1,9
56,2040,0.003404236,1,9
56,2041,0.003450258,1,9
56,2042,0.003498969,1,9
56,2043,0.003547681,1,9
56,2044,0.003596392,1,9
56,2045,0.003645103,1,9
56,2046,0.003693814,1,9
56,2047,0.003740579,1,9
56,2048,0.003787344,1,9
56,2049,0.003834109,1,9
56,2050,0.003880873,1,9
56,2011,0,1,5
56,2012,0,1,5
56,2013,0,1,5
56,2014,0,1,5
56,2015,0,1,5
56,2016,0,1,5
56,2017,0,1,5
56,2018,0,1,5
56,2019,0,1,5
56,2020,0,1,5
56,2021,0,1,5
56,2022,0,1,5
56,2023,0,1,5
56,2024,0,1,5
56,2025,0,1,5
56,2026,0,1,5
56,2027,0,1,5
56,2028,0,1,5
56,2029,0,1,5
56,2030,0,1,5
56,2031,0,1,5
56,2032,0,1,5
56,2033,0,1,5
56,2034,0,1,5
56,2035,0,1,5
56,2036,0,1,5
56,2037,0,1,5
56,2038,0,1,5
56,2039,0,1,5
56,2040,0,1,5
56,2041,0,1,5
56,2042,0,1,5
56,2043,0,1,5
56,2044,0,1,5
56,2045,0,1,5
56,2046,0,1,5
56,2047,0,1,5
56,2048,0,1,5
56,2049,0,1,5
56,2050,0,1,5
56,2011,1.032258,2,1
56,2012,1.043694,2,1
56,2013,1.043694,2,1
56,2014,1.043694,2,1
56,2015,1.043694,2,1
56,2016,1.043694,2,1
56,2017,1.068134,2,1
56,2018,1.068134,2,1
56,2019,1.068134,2,1
56,2020,1.068134,2,1
56,2021,1.068134,2,1
56,2022,1.099832,2,1
56,2023,1.099832,2,1
56,2024,1.099832,2,1
56,2025,1.099832,2,1
56,2026,1.099832,2,1
56,2027,1.131531,2,1
56,2028,1.131531,2,1
56,2029,1.131531,2,1
56,2030,1.131531,2,1
56,2031,1.131531,2,1
56,2032,1.163229,2,1
56,2033,1.163229,2,1
56,2034,1.163229,2,1
56,2035,1.163229,2,1
56,2036,1.163229,2,1
56,2037,1.194927,2,1
56,2038,1.194927,2,1
56,2039,1.194927,2,1
56,2040,1.194927,2,1
56,2041,1.194927,2,1
56,2042,1.226626,2,1
56,2043,1.226626,2,1
56,2044,1.226626,2,1
56,2045,1.226626,2,1
56,2046,1.226626,2,1
56,2047,1.258325,2,1
56,2048,1.258325,2,1
56,2049,1.258325,2,1
56,2050,1.258325,2,1
56,2011,0.8718448,2,2
56,2012,0.8853829,2,2
56,2013,0.8853829,2,2
56,2014,0.8853829,2,2
56,2015,0.8853829,2,2
56,2016,0.8853829,2,2
56,2017,0.9110803,2,2
56,2018,0.9110803,2,2
56,2019,0.9110803,2,2
56,2020,0.9110803,2,2
56,2021,0.9110803,2,2
56,2022,0.943045,2,2
56,2023,0.943045,2,2
56,2024,0.943045,2,2
56,2025,0.943045,2,2
56,2026,0.943045,2,2
56,2027,0.9750099,2,2
56,2028,0.9750099,2,2
56,2029,0.9750099,2,2
56,2030,0.9750099,2,2
56,2031,0.9750099,2,2
56,2032,1.006975,2,2
56,2033,1.006975,2,2
56,2034,1.006975,2,2
56,2035,1.006975,2,2
56,2036,1.006975,2,2
56,2037,1.03894,2,2
56,2038,1.03894,2,2
56,2039,1.03894,2,2
56,2040,1.03894,2,2
56,2041,1.03894,2,2
56,2042,1.070904,2,2
56,2043,1.070904,2,2
56,2044,1.070904,2,2
56,2045,1.070904,2,2
56,2046,1.070904,2,2
56,2047,1.102869,2,2
56,2048,1.102869,2,2
56,2049,1.102869,2,2
56,2050,1.102869,2,2
56,2011,1.676185,2,8
56,2012,1.706497,2,8
56,2013,1.706497,2,8
56,2014,1.706497,2,8
56,2015,1.706497,2,8
56,2016,1.706497,2,8
56,2017,1.760988,2,8
56,2018,1.760988,2,8
56,2019,1.760988,2,8
56,2020,1.760988,2,8
56,2021,1.760988,2,8
56,2022,1.827301,2,8
56,2023,1.827301,2,8
56,2024,1.827301,2,8
56,2025,1.827301,2,8
56,2026,1.827301,2,8
56,2027,1.893615,2,8
56,2028,1.893615,2,8
56,2029,1.893615,2,8
56,2030,1.893615,2,8
56,2031,1.893615,2,8
56,2032,1.959928,2,8
56,2033,1.959928,2,8
56,2034,1.959928,2,8
56,2035,1.959928,2,8
56,2036,1.959928,2,8
56,2037,2.026241,2,8
56,2038,2.026241,2,8
56,2039,2.026241,2,8
56,2040,2.026241,2,8
56,2041,2.026241,2,8
56,2042,2.092554,2,8
56,2043,2.092554,2,8
56,2044,2.092554,2,8
56,2045,2.092554,2,8
56,2046,2.092554,2,8
56,2047,2.158867,2,8
56,2048,2.158867,2,8
56,2049,2.158867,2,8
56,2050,2.158867,2,8
56,2011,0,2,9
56,2012,0,2,9
56,2013,0,2,9
56,2014,0,2,9
56,2015,0,2,9
56,2016,0,2,9
56,2017,0,2,9
56,2018,0,2,9
56,2019,0,2,9
56,2020,0,2,9
56,2021,0,2,9
56,2022,0,2,9
56,2023,0,2,9
56,2024,0,2,9
56,2025,0,2,9
56,2026,0,2,9
56,2027,0,2,9
56,2028,0,2,9
56,2029,0,2,9
56,2030,0,2,9
56,2031,0,2,9
56,2032,0,2,9
56,2033,0,2,9
56,2034,0,2,9
56,2035,0,2,9
56,2036,0,2,9
56,2037,0,2,9
56,2038,0,2,9
56,2039,0,2,9
56,2040,0,2,9
56,2041,0,2,9
56,2042,0,2,9
56,2043,0,2,9
56,2044,0,2,9
56,2045,0,2,9
56,2046,0,2,9
56,2047,0,2,9
56,2048,0,2,9
56,2049,0,2,9
56,2050,0,2,9
56,2011,0,2,5
56,2012,0,2,5
56,2013,0,2,5
56,2014,0,2,5
56,2015,0,2,5
56,2016,0,2,5
56,2017,0,2,5
56,2018,0,2,5
56,2019,0,2,5
56,2020,0,2,5
56,2021,0,2,5
56,2022,0,2,5
56,2023,0,2,5
56,2024,0,2,5
56,2025,0,2,5
56,2026,0,2,5
56,2027,0,2,5
56,2028,0,2,5
56,2029,0,2,5
56,2030,0,2,5
56,2031,0,2,5
56,2032,0,2,5
56,2033,0,2,5
56,2034,0,2,5
56,2035,0,2,5
56,2036,0,2,5
56,2037,0,2,5
56,2038,0,2,5
56,2039,0,2,5
56,2040,0,2,5
56,2041,0,2,5
56,2042,0,2,5
56,2043,0,2,5
56,2044,0,2,5
56,2045,0,2,5
56,2046,0,2,5
56,2047,0,2,5
56,2048,0,2,5
56,2049,0,2,5
56,2050,0,2,5
56,2011,0.1976497,3,1
56,2012,0.2015547,3,1
56,2013,0.2015547,3,1
56,2014,0.2015547,3,1
56,2015,0.2015547,3,1
56,2016,0.2015547,3,1
56,2017,0.2043819,3,1
56,2018,0.2043819,3,1
56,2019,0.2043819,3,1
56,2020,0.2043819,3,1
56,2021,0.2043819,3,1
56,2022,0.2173368,3,1
56,2023,0.2173368,3,1
56,2024,0.2173368,3,1
56,2025,0.2173368,3,1
56,2026,0.2173368,3,1
56,2027,0.2302917,3,1
56,2028,0.2302917,3,1
56,2029,0.2302917,3,1
56,2030,0.2302917,3,1
56,2031,0.2302917,3,1
56,2032,0.2432465,3,1
56,2033,0.2432465,3,1
56,2034,0.2432465,3,1
56,2035,0.2432465,3,1
56,2036,0.2432465,3,1
56,2037,0.2562014,3,1
56,2038,0.2562014,3,1
56,2039,0.2562014,3,1
56,2040,0.2562014,3,1
56,2041,0.2562014,3,1
56,2042,0.2691563,3,1
56,2043,0.2691563,3,1
56,2044,0.2691563,3,1
56,2045,0.2691563,3,1
56,2046,0.2691563,3,1
56,2047,0.2821111,3,1
56,2048,0.2821111,3,1
56,2049,0.2821111,3,1
56,2050,0.2821111,3,1
56,2011,0.473856,3,2
56,2012,0.4832123,3,2
56,2013,0.4832123,3,2
56,2014,0.4832123,3,2
56,2015,0.4832123,3,2
56,2016,0.4832123,3,2
56,2017,0.4899886,3,2
56,2018,0.4899886,3,2
56,2019,0.4899886,3,2
56,2020,0.4899886,3,2
56,2021,0.4899886,3,2
56,2022,0.5210778,3,2
56,2023,0.5210778,3,2
56,2024,0.5210778,3,2
56,2025,0.5210778,3,2
56,2026,0.5210778,3,2
56,2027,0.5521669,3,2
56,2028,0.5521669,3,2
56,2029,0.5521669,3,2
56,2030,0.5521669,3,2
56,2031,0.5521669,3,2
56,2032,0.5832562,3,2
56,2033,0.5832562,3,2
56,2034,0.5832562,3,2
56,2035,0.5832562,3,2
56,2036,0.5832562,3,2
56,2037,0.6143453,3,2
56,2038,0.6143453,3,2
56,2039,0.6143453,3,2
56,2040,0.6143453,3,2
56,2041,0.6143453,3,2
56,2042,0.6454346,3,2
56,2043,0.6454346,3,2
56,2044,0.6454346,3,2
56,2045,0.6454346,3,2
56,2046,0.6454346,3,2
56,2047,0.6765238,3,2
56,2048,0.6765238,3,2
56,2049,0.6765238,3,2
56,2050,0.6765238,3,2
56,2011,0.1371316,3,8
56,2012,0.1398389,3,8
56,2013,0.1398389,3,8
56,2014,0.1398389,3,8
56,2015,0.1398389,3,8
56,2016,0.1398389,3,8
56,2017,0.141799,3,8
56,2018,0.141799,3,8
56,2019,0.141799,3,8
56,2020,0.141799,3,8
56,2021,0.141799,3,8
56,2022,0.1508191,3,8
56,2023,0.1508191,3,8
56,2024,0.1508191,3,8
56,2025,0.1508191,3,8
56,2026,0.1508191,3,8
56,2027,0.1598392,3,8
56,2028,0.1598392,3,8
56,2029,0.1598392,3,8
56,2030,0.1598392,3,8
56,2031,0.1598392,3,8
56,2032,0.1688594,3,8
56,2033,0.1688594,3,8
56,2034,0.1688594,3,8
56,2035,0.1688594,3,8
56,2036,0.1688594,3,8
56,2037,0.1778795,3,8
56,2038,0.1778795,3,8
56,2039,0.1778795,3,8
56,2040,0.1778795,3,8
56,2041,0.1778795,3,8
56,2042,0.1868996,3,8
56,2043,0.1868996,3,8
56,2044,0.1868996,3,8
56,2045,0.1868996,3,8
56,2046,0.1868996,3,8
56,2047,0.1959197,3,8
56,2048,0.1959197,3,8
56,2049,0.1959197,3,8
56,2050,0.1959197,3,8
56,2011,0.04109909,3,9
56,2012,0.0419116,3,9
56,2013,0.0419116,3,9
56,2014,0.0419116,3,9
56,2015,0.0419116,3,9
56,2016,0.0419116,3,9
56,2017,0.0424999,3,9
56,2018,0.0424999,3,9
56,2019,0.0424999,3,9
56,2020,0.0424999,3,9
56,2021,0.0424999,3,9
56,2022,0.04518924,3,9
56,2023,0.04518924,3,9
56,2024,0.04518924,3,9
56,2025,0.04518924,3,9
56,2026,0.04518924,3,9
56,2027,0.04787858,3,9
56,2028,0.04787858,3,9
56,2029,0.04787858,3,9
56,2030,0.04787858,3,9
56,2031,0.04787858,3,9
56,2032,0.05056792,3,9
56,2033,0.05056792,3,9
56,2034,0.05056792,3,9
56,2035,0.05056792,3,9
56,2036,0.05056792,3,9
56,2037,0.05325726,3,9
56,2038,0.05325726,3,9
56,2039,0.05325726,3,9
56,2040,0.05325726,3,9
56,2041,0.05325726,3,9
56,2042,0.0559466,3,9
56,2043,0.0559466,3,9
56,2044,0.0559466,3,9
56,2045,0.0559466,3,9
56,2046,0.0559466,3,9
56,2047,0.05863593,3,9
56,2048,0.05863593,3,9
56,2049,0.05863593,3,9
56,2050,0.05863593,3,9
56,2011,0,3,5
56,2012,0,3,5
56,2013,0,3,5
56,2014,0,3,5
56,2015,0,3,5
56,2016,0,3,5
56,2017,0,3,5
56,2018,0,3,5
56,2019,0,3,5
56,2020,0,3,5
56,2021,0,3,5
56,2022,0,3,5
56,2023,0,3,5
56,2024,0,3,5
56,2025,0,3,5
56,2026,0,3,5
56,2027,0,3,5
56,2028,0,3,5
56,2029,0,3,5
56,2030,0,3,5
56,2031,0,3,5
56,2032,0,3,5
56,2033,0,3,5
56,2034,0,3,5
56,2035,0,3,5
56,2036,0,3,5
56,2037,0,3,5
56,2038,0,3,5
56,2039,0,3,5
56,2040,0,3,5
56,2041,0,3,5
56,2042,0,3,5
56,2043,0,3,5
56,2044,0,3,5
56,2045,0,3,5
56,2046,0,3,5
56,2047,0,3,5
56,2048,0,3,5
56,2049,0,3,5
56,2050,0,3,5
56,2011,0,4,1
56,2012,0,4,1
56,2013,0,4,1
56,2014,0,4,1
56,2015,0,4,1
56,2016,0,4,1
56,2017,0,4,1
56,2018,0,4,1
56,2019,0,4,1
56,2020,0,4,1
56,2021,0,4,1
56,2022,0,4,1
56,2023,0,4,1
56,2024,0,4,1
56,2025,0,4,1
56,2026,0,4,1
56,2027,0,4,1
56,2028,0,4,1
56,2029,0,4,1
56,2030,0,4,1
56,2031,0,4,1
56,2032,0,4,1
56,2033,0,4,1
56,2034,0,4,1
56,2035,0,4,1
56,2036,0,4,1
56,2037,0,4,1
56,2038,0,4,1
56,2039,0,4,1
56,2040,0,4,1
56,2041,0,4,1
56,2042,0,4,1
56,2043,0,4,1
56,2044,0,4,1
56,2045,0,4,1
56,2046,0,4,1
56,2047,0,4,1
56,2048,0,4,1
56,2049,0,4,1
56,2050,0,4,1
56,2011,3.024458,4,2
56,2012,3.001915,4,2
56,2013,2.9717,4,2
56,2014,2.947635,4,2
56,2015,2.921952,4,2
56,2016,2.896971,4,2
56,2017,2.883665,4,2
56,2018,2.880797,4,2
56,2019,2.868199,4,2
56,2020,2.856154,4,2
56,2021,2.846001,4,2
56,2022,2.847705,4,2
56,2023,2.856773,4,2
56,2024,2.863522,4,2
56,2025,2.882218,4,2
56,2026,2.916029,4,2
56,2027,2.953435,4,2
56,2028,2.994462,4,2
56,2029,3.03975,4,2
56,2030,3.087879,4,2
56,2031,3.13725,4,2
56,2032,3.187101,4,2
56,2033,3.237018,4,2
56,2034,3.28702,4,2
56,2035,3.336632,4,2
56,2036,3.385958,4,2
56,2037,3.435756,4,2
56,2038,3.485728,4,2
56,2039,3.535826,4,2
56,2040,3.5863,4,2
56,2041,3.63738,4,2
56,2042,3.68865,4,2
56,2043,3.74061,4,2
56,2044,3.793356,4,2
56,2045,3.846349,4,2
56,2046,3.899438,4,2
56,2047,3.952198,4,2
56,2048,4.004984,4,2
56,2049,4.05756,4,2
56,2050,4.110055,4,2
56,2011,0,4,8
56,2012,0.008656938,4,8
56,2013,0.01815607,4,8
56,2014,0.02877587,4,8
56,2015,0.04044936,4,8
56,2016,0.05222443,4,8
56,2017,0.06447094,4,8
56,2018,0.0759334,4,8
56,2019,0.08771802,4,8
56,2020,0.09987766,4,8
56,2021,0.1115036,4,8
56,2022,0.121539,4,8
56,2023,0.1305871,4,8
56,2024,0.1390228,4,8
56,2025,0.1461585,4,8
56,2026,0.1499877,4,8
56,2027,0.1529977,4,8
56,2028,0.1549356,4,8
56,2029,0.1559627,4,8
56,2030,0.1562516,4,8
56,2031,0.1559672,4,8
56,2032,0.155331,4,8
56,2033,0.1544497,4,8
56,2034,0.153421,4,8
56,2035,0.1522563,4,8
56,2036,0.1509691,4,8
56,2037,0.1496017,4,8
56,2038,0.1481608,4,8
56,2039,0.1466535,4,8
56,2040,0.1450963,4,8
56,2041,0.1435037,4,8
56,2042,0.14185,4,8
56,2043,0.1401491,4,8
56,2044,0.1384132,4,8
56,2045,0.1366345,4,8
56,2046,0.1347745,4,8
56,2047,0.1327991,4,8
56,2048,0.1307515,4,8
56,2049,0.1286194,4,8
56,2050,0.1264021,4,8
56,2011,0,4,9
56,2012,0,4,9
56,2013,0,4,9
56,2014,0,4,9
56,2015,0,4,9
56,2016,0,4,9
56,2017,0,4,9
56,2018,0,4,9
56,2019,0,4,9
56,2020,0,4,9
56,2021,0,4,9
56,2022,0,4,9
56,2023,0,4,9
56,2024,0,4,9
56,2025,0,4,9
56,2026,0,4,9
56,2027,0,4,9
56,2028,0,4,9
56,2029,0,4,9
56,2030,0,4,9
56,2031,0,4,9
56,2032,0,4,9
56,2033,0,4,9
56,2034,0,4,9
56,2035,0,4,9
56,2036,0,4,9
56,2037,0,4,9
56,2038,0,4,9
56,2039,0,4,9
56,2040,0,4,9
56,2041,0,4,9
56,2042,0,4,9
56,2043,0,4,9
56,2044,0,4,9
56,2045,0,4,9
56,2046,0,4,9
56,2047,0,4,9
56,2048,0,4,9
56,2049,0,4,9
56,2050,0,4,9
56,2011,0,4,5
56,2012,0,4,5
56,2013,0,4,5
56,2014,0,4,5
56,2015,0,4,5
56,2016,0,4,5
56,2017,0,4,5
56,2018,0,4,5
56,2019,0,4,5
56,2020,0,4,5
56,2021,0,4,5
56,2022,0,4,5
56,2023,0,4,5
56,2024,0,4,5
56,2025,0,4,5
56,2026,0,4,5
56,2027,0,4,5
56,2028,0,4,5
56,2029,0,4,5
56,2030,0,4,5
56,2031,0,4,5
56,2032,0,4,5
56,2033,0,4,5
56,2034,0,4,5
56,2035,0,4,5
56,2036,0,4,5
56,2037,0,4,5
56,2038,0,4,5
56,2039,0,4,5
56,2040,0,4,5
56,2041,0,4,5
56,2042,0,4,5
56,2043,0,4,5
56,2044,0,4,5
56,2045,0,4,5
56,2046,0,4,5
56,2047,0,4,5
56,2048,0,4,5
56,2049,0,4,5
56,2050,0,4,5
