"scenario_id","year","total","end_use_id","fuel_type_id"
58,2011,1.177955,1,1
58,2012,1.139256,1,1
58,2013,1.170228,1,1
58,2014,1.200888,1,1
58,2015,1.231239,1,1
58,2016,1.264163,1,1
58,2017,1.239413,1,1
58,2018,1.262566,1,1
58,2019,1.283101,1,1
58,2020,1.299522,1,1
58,2021,1.316666,1,1
58,2022,1.283603,1,1
58,2023,1.295787,1,1
58,2024,1.302639,1,1
58,2025,1.304882,1,1
58,2026,1.302341,1,1
58,2027,1.245672,1,1
58,2028,1.24187,1,1
58,2029,1.238043,1,1
58,2030,1.234225,1,1
58,2031,1.22999,1,1
58,2032,1.168522,1,1
58,2033,1.164308,1,1
58,2034,1.16012,1,1
58,2035,1.155948,1,1
58,2036,1.151362,1,1
58,2037,1.085432,1,1
58,2038,1.080877,1,1
58,2039,1.076344,1,1
58,2040,1.071838,1,1
58,2041,1.066919,1,1
58,2042,0.9975028,1,1
58,2043,0.9924477,1,1
58,2044,0.9874143,1,1
58,2045,0.9823984,1,1
58,2046,0.9808667,1,1
58,2047,0.9125637,1,1
58,2048,0.9110705,1,1
58,2049,0.9095945,1,1
58,2050,0.9081239,1,1
58,2011,0.5400579,1,2
58,2012,0.4823566,1,2
58,2013,0.478028,1,2
58,2014,0.4755635,1,2
58,2015,0.4739517,1,2
58,2016,0.4729484,1,2
58,2017,0.4445582,1,2
58,2018,0.4440527,1,2
58,2019,0.4436414,1,2
58,2020,0.4433037,1,2
58,2021,0.443051,1,2
58,2022,0.4157681,1,2
58,2023,0.4156757,1,2
58,2024,0.4156349,1,2
58,2025,0.4156213,1,2
58,2026,0.415618,1,2
58,2027,0.3862909,1,2
58,2028,0.3862909,1,2
58,2029,0.3862909,1,2
58,2030,0.3862909,1,2
58,2031,0.3862909,1,2
58,2032,0.354754,1,2
58,2033,0.354754,1,2
58,2034,0.354754,1,2
58,2035,0.354754,1,2
58,2036,0.354754,1,2
58,2037,0.3210066,1,2
58,2038,0.3210066,1,2
58,2039,0.3210066,1,2
58,2040,0.3210066,1,2
58,2041,0.3210066,1,2
58,2042,0.2856546,1,2
58,2043,0.2856546,1,2
58,2044,0.2856546,1,2
58,2045,0.2856546,1,2
58,2046,0.2856546,1,2
58,2047,0.2489914,1,2
58,2048,0.2489914,1,2
58,2049,0.2489914,1,2
58,2050,0.2489914,1,2
58,2011,1.352429,1,8
58,2012,1.217333,1,8
58,2013,1.206574,1,8
58,2014,1.195215,1,8
58,2015,1.184483,1,8
58,2016,1.180136,1,8
58,2017,1.144886,1,8
58,2018,1.132431,1,8
58,2019,1.12127,1,8
58,2020,1.104767,1,8
58,2021,1.089244,1,8
58,2022,1.055626,1,8
58,2023,1.043749,1,8
58,2024,1.03562,1,8
58,2025,1.030704,1,8
58,2026,1.024509,1,8
58,2027,0.9983261,1,8
58,2028,0.9929946,1,8
58,2029,0.9877196,1,8
58,2030,0.982468,1,8
58,2031,0.9766171,1,8
58,2032,0.9484898,1,8
58,2033,0.9426675,1,8
58,2034,0.9368797,1,8
58,2035,0.9311139,1,8
58,2036,0.9247518,1,8
58,2037,0.8945089,1,8
58,2038,0.8881892,1,8
58,2039,0.8818976,1,8
58,2040,0.8756428,1,8
58,2041,0.8687946,1,8
58,2042,0.836664,1,8
58,2043,0.8296236,1,8
58,2044,0.8226121,1,8
58,2045,0.8156238,1,8
58,2046,0.8134597,1,8
58,2047,0.785293,1,8
58,2048,0.7831812,1,8
58,2049,0.7810923,1,8
58,2050,0.7790106,1,8
58,2011,0.01222297,1,9
58,2012,0.001381774,1,9
58,2013,0.0001900895,1,9
58,2014,2.882274e-05,1,9
58,2015,4.609655e-06,1,9
58,2016,7.565653e-07,1,9
58,2017,1.205767e-07,1,9
58,2018,1.866103e-08,1,9
58,2019,2.723993e-09,1,9
58,2020,3.613324e-10,1,9
58,2021,4.235564e-11,1,9
58,2022,4.225996e-12,1,9
58,2023,3.440562e-13,1,9
58,2024,2.185504e-14,1,9
58,2025,1.036343e-15,1,9
58,2026,3.503291e-17,1,9
58,2027,8.115923e-19,1,9
58,2028,1.23653e-20,1,9
58,2029,1.189737e-22,1,9
58,2030,6.94313e-25,1,9
58,2031,2.359523e-27,1,9
58,2032,4.488889e-30,1,9
58,2033,4.593136e-33,1,9
58,2034,2.428602e-36,1,9
58,2035,6.375475e-40,1,9
58,2036,7.978704e-44,1,9
58,2037,4.57646e-48,1,9
58,2038,1.155986e-52,1,9
58,2039,1.235945e-57,1,9
58,2040,0,1,9
58,2041,0,1,9
58,2042,0,1,9
58,2043,0,1,9
58,2044,0,1,9
58,2045,0,1,9
58,2046,0,1,9
58,2047,0,1,9
58,2048,0,1,9
58,2049,0,1,9
58,2050,0,1,9
58,2011,0,1,5
58,2012,0.06407015,1,5
58,2013,0.06350392,1,5
58,2014,0.06290606,1,5
58,2015,0.06234124,1,5
58,2016,0.06211242,1,5
58,2017,0.06025718,1,5
58,2018,0.05960163,1,5
58,2019,0.0590142,1,5
58,2020,0.05814564,1,5
58,2021,0.05732863,1,5
58,2022,0.05555929,1,5
58,2023,0.0549342,1,5
58,2024,0.05450633,1,5
58,2025,0.05424758,1,5
58,2026,0.05392154,1,5
58,2027,0.0525435,1,5
58,2028,0.05226289,1,5
58,2029,0.05198526,1,5
58,2030,0.05170886,1,5
58,2031,0.05140091,1,5
58,2032,0.04992053,1,5
58,2033,0.04961409,1,5
58,2034,0.04930947,1,5
58,2035,0.04900601,1,5
58,2036,0.04867116,1,5
58,2037,0.04707944,1,5
58,2038,0.04674681,1,5
58,2039,0.04641568,1,5
58,2040,0.04608648,1,5
58,2041,0.04572605,1,5
58,2042,0.04403496,1,5
58,2043,0.04366441,1,5
58,2044,0.04329538,1,5
58,2045,0.04292758,1,5
58,2046,0.04281368,1,5
58,2047,0.04133122,1,5
58,2048,0.04122007,1,5
58,2049,0.04111013,1,5
58,2050,0.04100056,1,5
58,2011,0,2,1
58,2012,0,2,1
58,2013,0,2,1
58,2014,0,2,1
58,2015,0,2,1
58,2016,0,2,1
58,2017,0,2,1
58,2018,0,2,1
58,2019,0,2,1
58,2020,0,2,1
58,2021,0,2,1
58,2022,0,2,1
58,2023,0,2,1
58,2024,0,2,1
58,2025,0,2,1
58,2026,0,2,1
58,2027,0,2,1
58,2028,0,2,1
58,2029,0,2,1
58,2030,0,2,1
58,2031,0,2,1
58,2032,0,2,1
58,2033,0,2,1
58,2034,0,2,1
58,2035,0,2,1
58,2036,0,2,1
58,2037,0,2,1
58,2038,0,2,1
58,2039,0,2,1
58,2040,0,2,1
58,2041,0,2,1
58,2042,0,2,1
58,2043,0,2,1
58,2044,0,2,1
58,2045,0,2,1
58,2046,0,2,1
58,2047,0,2,1
58,2048,0,2,1
58,2049,0,2,1
58,2050,0,2,1
58,2011,0,2,2
58,2012,0,2,2
58,2013,0,2,2
58,2014,0,2,2
58,2015,0,2,2
58,2016,0,2,2
58,2017,0,2,2
58,2018,0,2,2
58,2019,0,2,2
58,2020,0,2,2
58,2021,0,2,2
58,2022,0,2,2
58,2023,0,2,2
58,2024,0,2,2
58,2025,0,2,2
58,2026,0,2,2
58,2027,0,2,2
58,2028,0,2,2
58,2029,0,2,2
58,2030,0,2,2
58,2031,0,2,2
58,2032,0,2,2
58,2033,0,2,2
58,2034,0,2,2
58,2035,0,2,2
58,2036,0,2,2
58,2037,0,2,2
58,2038,0,2,2
58,2039,0,2,2
58,2040,0,2,2
58,2041,0,2,2
58,2042,0,2,2
58,2043,0,2,2
58,2044,0,2,2
58,2045,0,2,2
58,2046,0,2,2
58,2047,0,2,2
58,2048,0,2,2
58,2049,0,2,2
58,2050,0,2,2
58,2011,0.1365096,2,8
58,2012,0.1254407,2,8
58,2013,0.1256574,2,8
58,2014,0.125947,2,8
58,2015,0.1263366,2,8
58,2016,0.1270852,2,8
