"scenario_id","zone_id","year","total","sector_id","fuel_type_id"
57,1,2011,5.285592e-05,1,1
57,1,2012,5.973879e-05,1,1
57,1,2013,6.73342e-05,1,1
57,1,2014,7.489098e-05,1,1
57,1,2015,8.237874e-05,1,1
57,1,2016,8.978709e-05,1,1
57,1,2017,9.629658e-05,1,1
57,1,2018,0.0001020803,1,1
57,1,2019,0.0001073722,1,1
57,1,2020,0.0001120022,1,1
57,1,2021,0.0001163506,1,1
57,1,2022,0.0001204494,1,1
57,1,2023,0.0001235794,1,1
57,1,2024,0.0001252801,1,1
57,1,2025,0.000125719,1,1
57,1,2026,0.0001254255,1,1
57,1,2027,0.0001248451,1,1
57,1,2028,0.0001241886,1,1
57,1,2029,0.0001235186,1,1
57,1,2030,0.0001228469,1,1
57,1,2031,0.000122175,1,1
57,1,2032,0.0001215032,1,1
57,1,2033,0.0001208314,1,1
57,1,2034,0.0001201595,1,1
57,1,2035,0.0001194877,1,1
57,1,2036,0.0001188158,1,1
57,1,2037,0.000118144,1,1
57,1,2038,0.0001174722,1,1
57,1,2039,0.0001168003,1,1
57,1,2040,0.0001161285,1,1
57,1,2041,0.0001154567,1,1
57,1,2042,0.000114745,1,1
57,1,2043,0.0001140334,1,1
57,1,2044,0.0001133217,1,1
57,1,2045,0.00011261,1,1
57,1,2046,0.0001135005,1,1
57,1,2047,0.0001143926,1,1
57,1,2048,0.0001152847,1,1
57,1,2049,0.0001161767,1,1
57,1,2050,0.0001170688,1,1
57,1,2011,1.26824e-05,1,2
57,1,2012,3.091236e-06,1,2
57,1,2013,2.0274e-06,1,2
57,1,2014,1.397085e-06,1,2
57,1,2015,9.782143e-07,1,2
57,1,2016,7.111276e-07,1,2
57,1,2017,5.312962e-07,1,2
57,1,2018,3.949144e-07,1,2
57,1,2019,2.791833e-07,1,2
57,1,2020,1.927982e-07,1,2
57,1,2021,1.333429e-07,1,2
57,1,2022,9.335331e-08,1,2
57,1,2023,7.081732e-08,1,2
57,1,2024,6.075699e-08,1,2
57,1,2025,5.737403e-08,1,2
57,1,2026,5.655392e-08,1,2
57,1,2027,5.641619e-08,1,2
57,1,2028,5.640077e-08,1,2
57,1,2029,5.639967e-08,1,2
57,1,2030,5.639962e-08,1,2
57,1,2031,5.639962e-08,1,2
57,1,2032,5.639962e-08,1,2
57,1,2033,5.639962e-08,1,2
57,1,2034,5.639962e-08,1,2
57,1,2035,5.639962e-08,1,2
57,1,2036,5.639962e-08,1,2
57,1,2037,5.639962e-08,1,2
57,1,2038,5.639962e-08,1,2
57,1,2039,5.639962e-08,1,2
57,1,2040,5.639962e-08,1,2
57,1,2041,5.639962e-08,1,2
57,1,2042,5.719664e-08,1,2
57,1,2043,5.799366e-08,1,2
57,1,2044,5.879069e-08,1,2
57,1,2045,5.958771e-08,1,2
57,1,2046,6.038473e-08,1,2
57,1,2047,6.11499e-08,1,2
57,1,2048,6.191507e-08,1,2
57,1,2049,6.268024e-08,1,2
57,1,2050,6.344541e-08,1,2
57,1,2011,0.0003552126,1,7
57,1,2012,0.0003492549,1,7
57,1,2013,0.0003427815,1,7
57,1,2014,0.0003360099,1,7
57,1,2015,0.0003291992,1,7
57,1,2016,0.0003223805,1,7
57,1,2017,0.0003147346,1,7
57,1,2018,0.0003076685,1,7
57,1,2019,0.0003010499,1,7
57,1,2020,0.0002957605,1,7
57,1,2021,0.0002911855,1,7
57,1,2022,0.0002867819,1,7
57,1,2023,0.0002830957,1,7
57,1,2024,0.0002804976,1,7
57,1,2025,0.0002788725,1,7
57,1,2026,0.0002778162,1,7
57,1,2027,0.0002769717,1,7
57,1,2028,0.0002761406,1,7
57,1,2029,0.000275251,1,7
57,1,2030,0.0002743032,1,7
57,1,2031,0.0002733234,1,7
57,1,2032,0.0002723323,1,7
57,1,2033,0.0002713385,1,7
57,1,2034,0.0002703444,1,7
57,1,2035,0.0002693502,1,7
57,1,2036,0.000268356,1,7
57,1,2037,0.0002673618,1,7
57,1,2038,0.0002663676,1,7
57,1,2039,0.0002653734,1,7
57,1,2040,0.0002643792,1,7
57,1,2041,0.000263385,1,7
57,1,2042,0.0002624646,1,7
57,1,2043,0.0002615441,1,7
57,1,2044,0.0002606237,1,7
57,1,2045,0.0002597033,1,7
57,1,2046,0.0002623465,1,7
57,1,2047,0.0002649867,1,7
57,1,2048,0.0002676269,1,7
57,1,2049,0.0002702672,1,7
57,1,2050,0.0002729074,1,7
57,1,2011,4.396842e-06,1,9
57,1,2012,2.884499e-07,1,9
