"scenario_id","year","total","end_use_id","fuel_type_id"
42,2011,1.734856,1,1
42,2012,1.774997,1,1
42,2013,1.806434,1,1
42,2014,1.837313,1,1
42,2015,1.867737,1,1
42,2016,1.904269,1,1
42,2017,1.977714,1,1
42,2018,2.010442,1,1
42,2019,2.04127,1,1
42,2020,2.068552,1,1
42,2021,2.099768,1,1
42,2022,2.180057,1,1
42,2023,2.206969,1,1
42,2024,2.228295,1,1
42,2025,2.244607,1,1
42,2026,2.256425,1,1
42,2027,2.316856,1,1
42,2028,2.327287,1,1
42,2029,2.337662,1,1
42,2030,2.34803,1,1
42,2031,2.358397,1,1
42,2032,2.41846,1,1
42,2033,2.428827,1,1
42,2034,2.439195,1,1
42,2035,2.449562,1,1
42,2036,2.45993,1,1
42,2037,2.519992,1,1
42,2038,2.530361,1,1
42,2039,2.54073,1,1
42,2040,2.551099,1,1
42,2041,2.561468,1,1
42,2042,2.621489,1,1
42,2043,2.631816,1,1
42,2044,2.642143,1,1
42,2045,2.652471,1,1
42,2046,2.664959,1,1
42,2047,2.727155,1,1
42,2048,2.739656,1,1
42,2049,2.752157,1,1
42,2050,2.764658,1,1
42,2011,6.74342,1,2
42,2012,6.66216,1,2
42,2013,6.635947,1,2
42,2014,6.621036,1,2
42,2015,6.611294,1,2
42,2016,6.605279,1,2
42,2017,6.766285,1,2
42,2018,6.763297,1,2
42,2019,6.760812,1,2
42,2020,6.758728,1,2
42,2021,6.757142,1,2
42,2022,6.966557,1,2
42,2023,6.965953,1,2
42,2024,6.965683,1,2
42,2025,6.965591,1,2
42,2026,6.965568,1,2
42,2027,7.176052,1,2
42,2028,7.176051,1,2
42,2029,7.176051,1,2
42,2030,7.176051,1,2
42,2031,7.176051,1,2
42,2032,7.386538,1,2
42,2033,7.386538,1,2
42,2034,7.386538,1,2
42,2035,7.386538,1,2
42,2036,7.386538,1,2
42,2037,7.597025,1,2
42,2038,7.597025,1,2
42,2039,7.597025,1,2
42,2040,7.597025,1,2
42,2041,7.597025,1,2
42,2042,7.807512,1,2
42,2043,7.807512,1,2
42,2044,7.807512,1,2
42,2045,7.807512,1,2
42,2046,7.807512,1,2
42,2047,8.018,1,2
42,2048,8.018,1,2
42,2049,8.018,1,2
42,2050,8.018,1,2
42,2011,1.766877,1,8
42,2012,1.738225,1,8
42,2013,1.726214,1,8
42,2014,1.713707,1,8
42,2015,1.701891,1,8
42,2016,1.703088,1,8
42,2017,1.724227,1,8
42,2018,1.727509,1,8
42,2019,1.732066,1,8
42,2020,1.73068,1,8
42,2021,1.734118,1,8
42,2022,1.764697,1,8
42,2023,1.771466,1,8
42,2024,1.782351,1,8
42,2025,1.796869,1,8
42,2026,1.811106,1,8
42,2027,1.852853,1,8
42,2028,1.868196,1,8
42,2029,1.883572,1,8
42,2030,1.898951,1,8
42,2031,1.914329,1,8
42,2032,1.956314,1,8
42,2033,1.971693,1,8
42,2034,1.987072,1,8
42,2035,2.00245,1,8
42,2036,2.01783,1,8
42,2037,2.059815,1,8
42,2038,2.075196,1,8
42,2039,2.090577,1,8
42,2040,2.105958,1,8
42,2041,2.121339,1,8
42,2042,2.163265,1,8
42,2043,2.178585,1,8
42,2044,2.193906,1,8
42,2045,2.209227,1,8
42,2046,2.227718,1,8
42,2047,2.272834,1,8
42,2048,2.291345,1,8
