"scenario_id","zone_id","year","total","sector_id","fuel_type_id"
44,1,2011,5.285592e-05,1,1
44,1,2012,5.716974e-05,1,1
44,1,2013,6.447146e-05,1,1
44,1,2014,7.174015e-05,1,1
44,1,2015,7.894663e-05,1,1
44,1,2016,8.608068e-05,1,1
44,1,2017,9.233594e-05,1,1
44,1,2018,9.789655e-05,1,1
44,1,2019,0.0001029862,1,1
44,1,2020,0.000107418,1,1
44,1,2021,0.0001115629,1,1
44,1,2022,0.0001154666,1,1
44,1,2023,0.0001184401,1,1
44,1,2024,0.0001200425,1,1
44,1,2025,0.0001204352,1,1
44,1,2026,0.000120126,1,1
44,1,2027,0.0001195418,1,1
44,1,2028,0.0001188847,1,1
44,1,2029,0.0001182145,1,1
44,1,2030,0.0001175428,1,1
44,1,2031,0.000116871,1,1
44,1,2032,0.0001161992,1,1
44,1,2033,0.0001155273,1,1
44,1,2034,0.0001148555,1,1
44,1,2035,0.0001141837,1,1
44,1,2036,0.0001135118,1,1
44,1,2037,0.00011284,1,1
44,1,2038,0.0001121681,1,1
44,1,2039,0.0001114963,1,1
44,1,2040,0.0001108245,1,1
44,1,2041,0.0001101526,1,1
44,1,2042,0.000109441,1,1
44,1,2043,0.0001087293,1,1
44,1,2044,0.0001080177,1,1
44,1,2045,0.000107306,1,1
44,1,2046,0.0001081215,1,1
44,1,2047,0.0001089387,1,1
44,1,2048,0.0001097558,1,1
44,1,2049,0.0001105729,1,1
44,1,2050,0.00011139,1,1
44,1,2011,1.26824e-05,1,2
44,1,2012,2.959379e-06,1,2
44,1,2013,1.944867e-06,1,2
44,1,2014,1.34178e-06,1,2
44,1,2015,9.405454e-07,1,2
44,1,2016,6.845218e-07,1,2
44,1,2017,5.118782e-07,1,2
44,1,2018,3.807969e-07,1,2
44,1,2019,2.694138e-07,1,2
44,1,2020,1.865866e-07,1,2
44,1,2021,1.298386e-07,1,2
44,1,2022,9.166916e-08,1,2
44,1,2023,7.01582e-08,1,2
44,1,2024,6.055633e-08,1,2
44,1,2025,5.732857e-08,1,2
44,1,2026,5.654657e-08,1,2
44,1,2027,5.641538e-08,1,2
44,1,2028,5.640072e-08,1,2
44,1,2029,5.639967e-08,1,2
44,1,2030,5.639962e-08,1,2
44,1,2031,5.639962e-08,1,2
44,1,2032,5.639962e-08,1,2
44,1,2033,5.639962e-08,1,2
44,1,2034,5.639962e-08,1,2
44,1,2035,5.639962e-08,1,2
44,1,2036,5.639962e-08,1,2
44,1,2037,5.639962e-08,1,2
44,1,2038,5.639962e-08,1,2
44,1,2039,5.639962e-08,1,2
44,1,2040,5.639962e-08,1,2
44,1,2041,5.639962e-08,1,2
44,1,2042,5.719664e-08,1,2
44,1,2043,5.799366e-08,1,2
44,1,2044,5.879069e-08,1,2
44,1,2045,5.958771e-08,1,2
44,1,2046,6.038473e-08,1,2
44,1,2047,6.11499e-08,1,2
44,1,2048,6.191507e-08,1,2
44,1,2049,6.268024e-08,1,2
44,1,2050,6.344541e-08,1,2
44,1,2011,0.0003542736,1,7
44,1,2012,0.0003561682,1,7
44,1,2013,0.0003498947,1,7
44,1,2014,0.0003433355,1,7
44,1,2015,0.0003367344,1,7
44,1,2016,0.0003301209,1,7
44,1,2017,0.0003226662,1,7
44,1,2018,0.0003157648,1,7
44,1,2019,0.0003092923,1,7
44,1,2020,0.0003041436,1,7
44,1,2021,0.0002997125,1,7
44,1,2022,0.0002954474,1,7
44,1,2023,0.0002918701,1,7
44,1,2024,0.0002893322,1,7
44,1,2025,0.0002877214,1,7
44,1,2026,0.0002866505,1,7
44,1,2027,0.0002857811,1,7
44,1,2028,0.0002849285,1,7
44,1,2029,0.0002840271,1,7
44,1,2030,0.0002830764,1,7
44,1,2031,0.0002820983,1,7
44,1,2032,0.0002811106,1,7
44,1,2033,0.0002801207,1,7
44,1,2034,0.0002791304,1,7
44,1,2035,0.0002781401,1,7
44,1,2036,0.0002771498,1,7
44,1,2037,0.0002761594,1,7
44,1,2038,0.0002751691,1,7
44,1,2039,0.0002741788,1,7
44,1,2040,0.0002731885,1,7
44,1,2041,0.0002721982,1,7
44,1,2042,0.0002712816,1,7
44,1,2043,0.0002703651,1,7
44,1,2044,0.0002694485,1,7
44,1,2045,0.000268532,1,7
44,1,2046,0.0002713036,1,7
44,1,2047,0.0002740723,1,7
44,1,2048,0.000276841,1,7
44,1,2049,0.0002796097,1,7
44,1,2050,0.0002823783,1,7
44,1,2011,4.396842e-06,1,9
44,1,2012,2.709872e-07,1,9
44,1,2013,3.44408e-08,1,9
44,1,2014,4.941702e-09,1,9
44,1,2015,7.665769e-10,1,9
44,1,2016,1.230036e-10,1,9
44,1,2017,1.965609e-11,1,9
44,1,2018,3.064998e-12,1,9
44,1,2019,4.52007e-13,1,9
44,1,2020,7.584645e-08,1,9
44,1,2021,1.847585e-07,1,9
44,1,2022,2.63759e-07,1,9
44,1,2023,3.115846e-07,1,9
44,1,2024,3.348155e-07,1,9
44,1,2025,3.435178e-07,1,9
44,1,2026,3.459335e-07,1,9
44,1,2027,3.46411e-07,1,9
44,1,2028,3.464756e-07,1,9
44,1,2029,3.464813e-07,1,9
44,1,2030,3.464816e-07,1,9
44,1,2031,3.464817e-07,1,9
44,1,2032,3.464817e-07,1,9
44,1,2033,3.464817e-07,1,9
44,1,2034,3.464817e-07,1,9
44,1,2035,3.464817e-07,1,9
44,1,2036,3.464817e-07,1,9
44,1,2037,3.464817e-07,1,9
44,1,2038,3.464817e-07,1,9
44,1,2039,3.464817e-07,1,9
44,1,2040,3.464817e-07,1,9
44,1,2041,3.464817e-07,1,9
44,1,2042,3.51378e-07,1,9
44,1,2043,3.562744e-07,1,9
44,1,2044,3.611708e-07,1,9
44,1,2045,3.660672e-07,1,9
44,1,2046,3.709635e-07,1,9
44,1,2047,3.756642e-07,1,9
44,1,2048,3.803649e-07,1,9
44,1,2049,3.850656e-07,1,9
44,1,2050,3.897663e-07,1,9
44,1,2011,0,1,5
