"scenario_id","aggStationaryEndUse_energyDet","year","total","sector_id","fuel_type_id"
10,"Space_Cooling",2048,0,1,9
10,"Space_Cooling",2049,0,1,9
10,"Space_Cooling",2050,0,1,9
10,"Water_Heating",2011,0,1,1
10,"Water_Heating",2012,0,1,1
10,"Water_Heating",2013,0,1,1
10,"Water_Heating",2014,0,1,1
10,"Water_Heating",2015,0,1,1
10,"Water_Heating",2016,0,1,1
10,"Water_Heating",2017,0,1,1
10,"Water_Heating",2018,0,1,1
10,"Water_Heating",2019,0,1,1
10,"Water_Heating",2020,0,1,1
10,"Water_Heating",2021,0,1,1
10,"Water_Heating",2022,0,1,1
10,"Water_Heating",2023,0,1,1
10,"Water_Heating",2024,0,1,1
10,"Water_Heating",2025,0,1,1
10,"Water_Heating",2026,0,1,1
10,"Water_Heating",2027,0,1,1
10,"Water_Heating",2028,0,1,1
10,"Water_Heating",2029,0,1,1
10,"Water_Heating",2030,0,1,1
10,"Water_Heating",2031,0,1,1
10,"Water_Heating",2032,0,1,1
10,"Water_Heating",2033,0,1,1
10,"Water_Heating",2034,0,1,1
10,"Water_Heating",2035,0,1,1
10,"Water_Heating",2036,0,1,1
10,"Water_Heating",2037,0,1,1
10,"Water_Heating",2038,0,1,1
10,"Water_Heating",2039,0,1,1
10,"Water_Heating",2040,0,1,1
10,"Water_Heating",2041,0,1,1
10,"Water_Heating",2042,0,1,1
10,"Water_Heating",2043,0,1,1
10,"Water_Heating",2044,0,1,1
10,"Water_Heating",2045,0,1,1
10,"Water_Heating",2046,0,1,1
10,"Water_Heating",2047,0,1,1
10,"Water_Heating",2048,0,1,1
10,"Water_Heating",2049,0,1,1
10,"Water_Heating",2050,0,1,1
10,"Water_Heating",2011,0.02283854,1,2
10,"Water_Heating",2012,0.0003263753,1,2
10,"Water_Heating",2013,0.0003185524,1,2
10,"Water_Heating",2014,0.0003120779,1,2
10,"Water_Heating",2015,0.0003030194,1,2
10,"Water_Heating",2016,0.000287134,1,2
10,"Water_Heating",2017,0.0002617951,1,2
10,"Water_Heating",2018,0.0002259386,1,2
10,"Water_Heating",2019,0.0001808506,1,2
10,"Water_Heating",2020,0.0002141123,1,2
10,"Water_Heating",2021,0.0002792462,1,2
10,"Water_Heating",2022,0.0003224464,1,2
10,"Water_Heating",2023,0.0003463782,1,2
10,"Water_Heating",2024,0.0003570557,1,2
10,"Water_Heating",2025,0.0003607571,1,2
10,"Water_Heating",2026,0.000361718,1,2
10,"Water_Heating",2027,0.0003618979,1,2
10,"Water_Heating",2028,0.0003619212,1,2
10,"Water_Heating",2029,0.0003619232,1,2
10,"Water_Heating",2030,0.0003619233,1,2
10,"Water_Heating",2031,0.0003619233,1,2
10,"Water_Heating",2032,0.0003619233,1,2
10,"Water_Heating",2033,0.0003619233,1,2
10,"Water_Heating",2034,0.0003619233,1,2
10,"Water_Heating",2035,0.0003619233,1,2
10,"Water_Heating",2036,0.0003619233,1,2
10,"Water_Heating",2037,0.0003619233,1,2
10,"Water_Heating",2038,0.0003619233,1,2
10,"Water_Heating",2039,0.0003619233,1,2
10,"Water_Heating",2040,0.0003619233,1,2
10,"Water_Heating",2041,0.0003619233,1,2
10,"Water_Heating",2042,0.0003619233,1,2
10,"Water_Heating",2043,0.0003619233,1,2
10,"Water_Heating",2044,0.0003619233,1,2
10,"Water_Heating",2045,0.0003619233,1,2
10,"Water_Heating",2046,0.0003619233,1,2
10,"Water_Heating",2047,0.0003619233,1,2
10,"Water_Heating",2048,0.0003619233,1,2
10,"Water_Heating",2049,0.0003619233,1,2
10,"Water_Heating",2050,0.0003619233,1,2
10,"Water_Heating",2011,0.239126,1,8
10,"Water_Heating",2012,0.2198306,1,8
10,"Water_Heating",2013,0.2003817,1,8
10,"Water_Heating",2014,0.1801952,1,8
10,"Water_Heating",2015,0.1590757,1,8
10,"Water_Heating",2016,0.1369745,1,8
10,"Water_Heating",2017,0.1140179,1,8
10,"Water_Heating",2018,0.0904562,1,8
10,"Water_Heating",2019,0.06703948,1,8
10,"Water_Heating",2020,0.05885973,1,8
10,"Water_Heating",2021,0.0590313,1,8
10,"Water_Heating",2022,0.05910502,1,8
10,"Water_Heating",2023,0.05911498,1,8
10,"Water_Heating",2024,0.05910234,1,8
10,"Water_Heating",2025,0.05909147,1,8
10,"Water_Heating",2026,0.05908699,1,8
10,"Water_Heating",2027,0.05908587,1,8
10,"Water_Heating",2028,0.0590857,1,8
10,"Water_Heating",2029,0.05908568,1,8
10,"Water_Heating",2030,0.05908568,1,8
10,"Water_Heating",2031,0.05908568,1,8
10,"Water_Heating",2032,0.05908568,1,8
10,"Water_Heating",2033,0.05908568,1,8
10,"Water_Heating",2034,0.05908568,1,8
10,"Water_Heating",2035,0.05908568,1,8
10,"Water_Heating",2036,0.05908568,1,8
10,"Water_Heating",2037,0.05908568,1,8
