"scenario_id","zone_id","year","total","sector_id","fuel_type_id"
45,1,2011,5.285592e-05,1,1
45,1,2012,5.475222e-05,1,1
45,1,2013,6.17688e-05,1,1
45,1,2014,6.875844e-05,1,1
45,1,2015,7.569344e-05,1,1
45,1,2016,8.256407e-05,1,1
45,1,2017,8.782437e-05,1,1
45,1,2018,9.233534e-05,1,1
45,1,2019,9.632269e-05,1,1
45,1,2020,9.958175e-05,1,1
45,1,2021,0.0001024684,1,1
45,1,2022,0.0001050544,1,1
45,1,2023,0.0001067238,1,1
45,1,2024,0.0001071067,1,1
45,1,2025,0.0001063811,1,1
45,1,2026,0.0001050227,1,1
45,1,2027,0.0001034199,1,1
45,1,2028,0.0001017531,1,1
45,1,2029,0.000100075,1,1
45,1,2030,9.839549e-05,1,1
45,1,2031,9.67159e-05,1,1
45,1,2032,9.503631e-05,1,1
45,1,2033,9.335672e-05,1,1
45,1,2034,9.167713e-05,1,1
45,1,2035,8.999754e-05,1,1
45,1,2036,8.831795e-05,1,1
45,1,2037,8.663836e-05,1,1
45,1,2038,8.495877e-05,1,1
45,1,2039,8.327917e-05,1,1
45,1,2040,8.159958e-05,1,1
45,1,2041,7.991999e-05,1,1
45,1,2042,7.820058e-05,1,1
45,1,2043,7.648117e-05,1,1
45,1,2044,7.476176e-05,1,1
45,1,2045,7.304235e-05,1,1
45,1,2046,7.222167e-05,1,1
45,1,2047,7.140258e-05,1,1
45,1,2048,7.05835e-05,1,1
45,1,2049,6.976441e-05,1,1
45,1,2050,6.894532e-05,1,1
45,1,2011,1.26824e-05,1,2
45,1,2012,2.836402e-06,1,2
45,1,2013,1.865876e-06,1,2
45,1,2014,1.288407e-06,1,2
45,1,2015,9.040092e-07,1,2
45,1,2016,6.585971e-07,1,2
45,1,2017,4.89066e-07,1,2
45,1,2018,3.613565e-07,1,2
45,1,2019,2.539693e-07,1,2
45,1,2020,1.754922e-07,1,2
45,1,2021,1.228566e-07,1,2
45,1,2022,8.796427e-08,1,2
45,1,2023,6.857092e-08,1,2
45,1,2024,6.003116e-08,1,2
45,1,2025,5.720006e-08,1,2
45,1,2026,5.652426e-08,1,2
45,1,2027,5.641274e-08,1,2
45,1,2028,5.640051e-08,1,2
45,1,2029,5.639966e-08,1,2
45,1,2030,5.639962e-08,1,2
45,1,2031,5.639962e-08,1,2
45,1,2032,5.639962e-08,1,2
45,1,2033,5.639962e-08,1,2
45,1,2034,5.639962e-08,1,2
45,1,2035,5.639962e-08,1,2
45,1,2036,5.639962e-08,1,2
45,1,2037,5.639962e-08,1,2
45,1,2038,5.639962e-08,1,2
45,1,2039,5.639962e-08,1,2
45,1,2040,5.639962e-08,1,2
45,1,2041,5.639962e-08,1,2
45,1,2042,5.719664e-08,1,2
45,1,2043,5.799366e-08,1,2
45,1,2044,5.879069e-08,1,2
45,1,2045,5.958771e-08,1,2
45,1,2046,6.038473e-08,1,2
45,1,2047,6.11499e-08,1,2
45,1,2048,6.191507e-08,1,2
45,1,2049,6.268024e-08,1,2
45,1,2050,6.344541e-08,1,2
45,1,2011,0.0003542736,1,7
45,1,2012,0.0003468501,1,7
45,1,2013,0.0003407755,1,7
45,1,2014,0.000334423,1,7
45,1,2015,0.0003280247,1,7
45,1,2016,0.0003216084,1,7
45,1,2017,0.000312668,1,7
45,1,2018,0.0003043175,1,7
45,1,2019,0.0002964289,1,7
45,1,2020,0.0002899103,1,7
45,1,2021,0.0002841694,1,7
45,1,2022,0.0002786381,1,7
45,1,2023,0.0002737854,1,7
45,1,2024,0.0002699108,1,7
45,1,2025,0.0002668904,1,7
45,1,2026,0.0002643612,1,7
45,1,2027,0.0002620128,1,7
45,1,2028,0.0002596756,1,7
45,1,2029,0.0002572887,1,7
45,1,2030,0.0002548524,1,7
45,1,2031,0.0002523889,1,7
45,1,2032,0.0002499157,1,7
45,1,2033,0.0002474403,1,7
45,1,2034,0.0002449645,1,7
45,1,2035,0.0002424887,1,7
45,1,2036,0.000240013,1,7
45,1,2037,0.0002375372,1,7
45,1,2038,0.0002350614,1,7
45,1,2039,0.0002325856,1,7
45,1,2040,0.0002301098,1,7
45,1,2041,0.000227634,1,7
45,1,2042,0.000225232,1,7
45,1,2043,0.00022283,1,7
45,1,2044,0.000220428,1,7
45,1,2045,0.000218026,1,7
45,1,2046,0.0002183863,1,7
45,1,2047,0.0002187436,1,7
45,1,2048,0.000219101,1,7
45,1,2049,0.0002194584,1,7
45,1,2050,0.0002198157,1,7
45,1,2011,4.396842e-06,1,9
45,1,2012,2.584991e-07,1,9
45,1,2013,3.280397e-08,1,9
45,1,2014,4.702165e-09,1,9
45,1,2015,7.291626e-10,1,9
45,1,2016,1.170185e-10,1,9
45,1,2017,1.851166e-11,1,9
45,1,2018,2.858154e-12,1,9
45,1,2019,4.174279e-13,1,9
45,1,2020,7.584645e-08,1,9
45,1,2021,1.847585e-07,1,9
45,1,2022,2.63759e-07,1,9
45,1,2023,3.115846e-07,1,9
45,1,2024,3.348155e-07,1,9
45,1,2025,3.435178e-07,1,9
45,1,2026,3.459335e-07,1,9
45,1,2027,3.46411e-07,1,9
45,1,2028,3.464756e-07,1,9
45,1,2029,3.464813e-07,1,9
45,1,2030,3.464816e-07,1,9
45,1,2031,3.464817e-07,1,9
45,1,2032,3.464817e-07,1,9
45,1,2033,3.464817e-07,1,9
45,1,2034,3.464817e-07,1,9
45,1,2035,3.464817e-07,1,9
45,1,2036,3.464817e-07,1,9
45,1,2037,3.464817e-07,1,9
45,1,2038,3.464817e-07,1,9
45,1,2039,3.464817e-07,1,9
45,1,2040,3.464817e-07,1,9
45,1,2041,3.464817e-07,1,9
45,1,2042,3.51378e-07,1,9
45,1,2043,3.562744e-07,1,9
45,1,2044,3.611708e-07,1,9
45,1,2045,3.660672e-07,1,9
45,1,2046,3.709635e-07,1,9
45,1,2047,3.756642e-07,1,9
45,1,2048,3.803649e-07,1,9
45,1,2049,3.850656e-07,1,9
45,1,2050,3.897663e-07,1,9
45,1,2011,0,1,5
45,1,2012,0,1,5
45,1,2013,0,1,5
45,1,2014,0,1,5
45,1,2015,0,1,5
45,1,2016,0,1,5
45,1,2017,0,1,5
45,1,2018,0,1,5
45,1,2019,0,1,5
45,1,2020,0,1,5
45,1,2021,0,1,5
45,1,2022,0,1,5
45,1,2023,0,1,5
45,1,2024,0,1,5
45,1,2025,0,1,5
45,1,2026,0,1,5
45,1,2027,0,1,5
45,1,2028,0,1,5
45,1,2029,0,1,5
45,1,2030,0,1,5
45,1,2031,0,1,5
45,1,2032,0,1,5
45,1,2033,0,1,5
45,1,2034,0,1,5
45,1,2035,0,1,5
45,1,2036,0,1,5
45,1,2037,0,1,5
45,1,2038,0,1,5
45,1,2039,0,1,5
45,1,2040,0,1,5
45,1,2041,0,1,5
45,1,2042,0,1,5
45,1,2043,0,1,5
45,1,2044,0,1,5
45,1,2045,0,1,5
45,1,2046,0,1,5
45,1,2047,0,1,5
45,1,2048,0,1,5
45,1,2049,0,1,5
45,1,2050,0,1,5
45,1,2011,0.0004560349,2,1
45,1,2012,0.0004280455,2,1
45,1,2013,0.0004280455,2,1
45,1,2014,0.0004280455,2,1
45,1,2015,0.0004280455,2,1
45,1,2016,0.0004280455,2,1
45,1,2017,0.0004000561,2,1
45,1,2018,0.0004000561,2,1
45,1,2019,0.0004000561,2,1
45,1,2020,0.0004000561,2,1
45,1,2021,0.0004000561,2,1
45,1,2022,0.0003720666,2,1
45,1,2023,0.0003720666,2,1
45,1,2024,0.0003720666,2,1
45,1,2025,0.0003720666,2,1
45,1,2026,0.0003720666,2,1
45,1,2027,0.0003440772,2,1
45,1,2028,0.0003440772,2,1
45,1,2029,0.0003440772,2,1
45,1,2030,0.0003440772,2,1
45,1,2031,0.0003440772,2,1
45,1,2032,0.0003160878,2,1
45,1,2033,0.0003160878,2,1
45,1,2034,0.0003160878,2,1
45,1,2035,0.0003160878,2,1
45,1,2036,0.0003160878,2,1
45,1,2037,0.0002880984,2,1
45,1,2038,0.0002880984,2,1
45,1,2039,0.0002880984,2,1
45,1,2040,0.0002880984,2,1
45,1,2041,0.0002880984,2,1
45,1,2042,0.000260109,2,1
45,1,2043,0.000260109,2,1
45,1,2044,0.000260109,2,1
45,1,2045,0.000260109,2,1
45,1,2046,0.000260109,2,1
45,1,2047,0.0002321196,2,1
45,1,2048,0.0002321196,2,1
45,1,2049,0.0002321196,2,1
45,1,2050,0.0002321196,2,1
45,1,2011,0.0004595469,2,2
45,1,2012,0.0004391738,2,2
45,1,2013,0.0004391738,2,2
45,1,2014,0.0004391738,2,2
45,1,2015,0.0004391738,2,2
45,1,2016,0.0004391738,2,2
45,1,2017,0.0004188008,2,2
45,1,2018,0.0004188008,2,2
45,1,2019,0.0004188008,2,2
45,1,2020,0.0004188008,2,2
45,1,2021,0.0004188008,2,2
45,1,2022,0.0003984277,2,2
45,1,2023,0.0003984277,2,2
45,1,2024,0.0003984277,2,2
45,1,2025,0.0003984277,2,2
45,1,2026,0.0003984277,2,2
45,1,2027,0.0003780546,2,2
45,1,2028,0.0003780546,2,2
45,1,2029,0.0003780546,2,2
45,1,2030,0.0003780546,2,2
45,1,2031,0.0003780546,2,2
45,1,2032,0.0003576816,2,2
45,1,2033,0.0003576816,2,2
45,1,2034,0.0003576816,2,2
45,1,2035,0.0003576816,2,2
45,1,2036,0.0003576816,2,2
45,1,2037,0.0003373085,2,2
45,1,2038,0.0003373085,2,2
45,1,2039,0.0003373085,2,2
45,1,2040,0.0003373085,2,2
45,1,2041,0.0003373085,2,2
45,1,2042,0.0003169355,2,2
45,1,2043,0.0003169355,2,2
45,1,2044,0.0003169355,2,2
45,1,2045,0.0003169355,2,2
45,1,2046,0.0003169355,2,2
45,1,2047,0.0002965624,2,2
45,1,2048,0.0002965624,2,2
45,1,2049,0.0002965624,2,2
45,1,2050,0.0002965624,2,2
45,1,2011,0.0008453284,2,7
45,1,2012,0.0008276179,2,7
45,1,2013,0.0008276179,2,7
45,1,2014,0.0008276179,2,7
