"scenario_id","aggStationaryEndUse_energyDet","year","total","sector_id","fuel_type_id"
12,"Space_Heating",2047,1.344616,1,8
12,"Space_Heating",2048,1.344616,1,8
12,"Space_Heating",2049,1.344616,1,8
12,"Space_Heating",2050,1.344616,1,8
12,"Space_Heating",2011,0.01222297,1,9
12,"Space_Heating",2012,0.001558279,1,9
12,"Space_Heating",2013,0.0002229126,1,9
12,"Space_Heating",2014,3.500823e-05,1,9
12,"Space_Heating",2015,5.775633e-06,1,9
12,"Space_Heating",2016,9.651372e-07,1,9
12,"Space_Heating",2017,1.560195e-07,1,9
12,"Space_Heating",2018,2.455691e-08,1,9
12,"Space_Heating",2019,3.646982e-09,1,9
12,"Space_Heating",2020,4.92897e-10,1,9
12,"Space_Heating",2021,5.877481e-11,1,9
12,"Space_Heating",2022,5.776638e-12,1,9
12,"Space_Heating",2023,4.720152e-13,1,9
12,"Space_Heating",2024,3.017323e-14,1,9
12,"Space_Heating",2025,1.44173e-15,1,9
12,"Space_Heating",2026,4.929232e-17,1,9
12,"Space_Heating",2027,1.152866e-18,1,9
12,"Space_Heating",2028,1.774768e-20,1,9
12,"Space_Heating",2029,1.726482e-22,1,9
12,"Space_Heating",2030,1.019284e-24,1,9
12,"Space_Heating",2031,3.508179e-27,1,9
12,"Space_Heating",2032,6.750687e-30,1,9
12,"Space_Heating",2033,6.990155e-33,1,9
12,"Space_Heating",2034,3.742053e-36,1,9
12,"Space_Heating",2035,9.950303e-40,1,9
12,"Space_Heating",2036,1.262674e-43,1,9
12,"Space_Heating",2037,7.337584e-48,1,9
12,"Space_Heating",2038,1.878629e-52,1,9
12,"Space_Heating",2039,2.036087e-57,1,9
12,"Space_Heating",2040,0,1,9
12,"Space_Heating",2041,0,1,9
12,"Space_Heating",2042,0,1,9
12,"Space_Heating",2043,0,1,9
12,"Space_Heating",2044,0,1,9
12,"Space_Heating",2045,0,1,9
12,"Space_Heating",2046,0,1,9
12,"Space_Heating",2047,0,1,9
12,"Space_Heating",2048,0,1,9
12,"Space_Heating",2049,0,1,9
12,"Space_Heating",2050,0,1,9
12,"Space_Cooling",2011,0,1,1
12,"Space_Cooling",2012,0,1,1
12,"Space_Cooling",2013,0,1,1
12,"Space_Cooling",2014,0,1,1
12,"Space_Cooling",2015,0,1,1
12,"Space_Cooling",2016,0,1,1
12,"Space_Cooling",2017,0,1,1
12,"Space_Cooling",2018,0,1,1
12,"Space_Cooling",2019,0,1,1
12,"Space_Cooling",2020,0,1,1
12,"Space_Cooling",2021,0,1,1
12,"Space_Cooling",2022,0,1,1
12,"Space_Cooling",2023,0,1,1
12,"Space_Cooling",2024,0,1,1
12,"Space_Cooling",2025,0,1,1
12,"Space_Cooling",2026,0,1,1
12,"Space_Cooling",2027,0,1,1
12,"Space_Cooling",2028,0,1,1
12,"Space_Cooling",2029,0,1,1
12,"Space_Cooling",2030,0,1,1
12,"Space_Cooling",2031,0,1,1
12,"Space_Cooling",2032,0,1,1
12,"Space_Cooling",2033,0,1,1
12,"Space_Cooling",2034,0,1,1
12,"Space_Cooling",2035,0,1,1
12,"Space_Cooling",2036,0,1,1
12,"Space_Cooling",2037,0,1,1
12,"Space_Cooling",2038,0,1,1
12,"Space_Cooling",2039,0,1,1
12,"Space_Cooling",2040,0,1,1
12,"Space_Cooling",2041,0,1,1
12,"Space_Cooling",2042,0,1,1
12,"Space_Cooling",2043,0,1,1
12,"Space_Cooling",2044,0,1,1
12,"Space_Cooling",2045,0,1,1
12,"Space_Cooling",2046,0,1,1
12,"Space_Cooling",2047,0,1,1
12,"Space_Cooling",2048,0,1,1
12,"Space_Cooling",2049,0,1,1
12,"Space_Cooling",2050,0,1,1
12,"Space_Cooling",2011,0,1,2
12,"Space_Cooling",2012,0,1,2
12,"Space_Cooling",2013,0,1,2
12,"Space_Cooling",2014,0,1,2
12,"Space_Cooling",2015,0,1,2
12,"Space_Cooling",2016,0,1,2
12,"Space_Cooling",2017,0,1,2
12,"Space_Cooling",2018,0,1,2
12,"Space_Cooling",2019,0,1,2
12,"Space_Cooling",2020,0,1,2
12,"Space_Cooling",2021,0,1,2
12,"Space_Cooling",2022,0,1,2
12,"Space_Cooling",2023,0,1,2
12,"Space_Cooling",2024,0,1,2
12,"Space_Cooling",2025,0,1,2
12,"Space_Cooling",2026,0,1,2
12,"Space_Cooling",2027,0,1,2
12,"Space_Cooling",2028,0,1,2
12,"Space_Cooling",2029,0,1,2
12,"Space_Cooling",2030,0,1,2
12,"Space_Cooling",2031,0,1,2
12,"Space_Cooling",2032,0,1,2
12,"Space_Cooling",2033,0,1,2
12,"Space_Cooling",2034,0,1,2
12,"Space_Cooling",2035,0,1,2
12,"Space_Cooling",2036,0,1,2
12,"Space_Cooling",2037,0,1,2
12,"Space_Cooling",2038,0,1,2
12,"Space_Cooling",2039,0,1,2
12,"Space_Cooling",2040,0,1,2
12,"Space_Cooling",2041,0,1,2
12,"Space_Cooling",2042,0,1,2
12,"Space_Cooling",2043,0,1,2
12,"Space_Cooling",2044,0,1,2
12,"Space_Cooling",2045,0,1,2
12,"Space_Cooling",2046,0,1,2
12,"Space_Cooling",2047,0,1,2
12,"Space_Cooling",2048,0,1,2
12,"Space_Cooling",2049,0,1,2
12,"Space_Cooling",2050,0,1,2
12,"Space_Cooling",2011,0.02645872,1,8
12,"Space_Cooling",2012,0.02568544,1,8
12,"Space_Cooling",2013,0.02714345,1,8
12,"Space_Cooling",2014,0.02873405,1,8
12,"Space_Cooling",2015,0.03048725,1,8
12,"Space_Cooling",2016,0.03242925,1,8
12,"Space_Cooling",2017,0.03429262,1,8
12,"Space_Cooling",2018,0.03626081,1,8
12,"Space_Cooling",2019,0.03826945,1,8
12,"Space_Cooling",2020,0.04029738,1,8
12,"Space_Cooling",2021,0.04230291,1,8
12,"Space_Cooling",2022,0.04419143,1,8
12,"Space_Cooling",2023,0.04583795,1,8
12,"Space_Cooling",2024,0.04752591,1,8
12,"Space_Cooling",2025,0.04932338,1,8
12,"Space_Cooling",2026,0.0512024,1,8
12,"Space_Cooling",2027,0.05277436,1,8
12,"Space_Cooling",2028,0.05411157,1,8
12,"Space_Cooling",2029,0.05511349,1,8
12,"Space_Cooling",2030,0.05583775,1,8
12,"Space_Cooling",2031,0.05641525,1,8
12,"Space_Cooling",2032,0.05673548,1,8
12,"Space_Cooling",2033,0.05704387,1,8
12,"Space_Cooling",2034,0.05735049,1,8
12,"Space_Cooling",2035,0.05765694,1,8
12,"Space_Cooling",2036,0.05796338,1,8
12,"Space_Cooling",2037,0.05810468,1,8
12,"Space_Cooling",2038,0.05824598,1,8
12,"Space_Cooling",2039,0.05838728,1,8
12,"Space_Cooling",2040,0.05852858,1,8
12,"Space_Cooling",2041,0.05866987,1,8
12,"Space_Cooling",2042,0.05866988,1,8
12,"Space_Cooling",2043,0.0586699,1,8
12,"Space_Cooling",2044,0.05866994,1,8
12,"Space_Cooling",2045,0.05866999,1,8
12,"Space_Cooling",2046,0.05867004,1,8
12,"Space_Cooling",2047,0.05867009,1,8
12,"Space_Cooling",2048,0.05867011,1,8
12,"Space_Cooling",2049,0.05867012,1,8
12,"Space_Cooling",2050,0.05867013,1,8
12,"Space_Cooling",2011,0,1,9
12,"Space_Cooling",2012,0,1,9
12,"Space_Cooling",2013,0,1,9
12,"Space_Cooling",2014,0,1,9
12,"Space_Cooling",2015,0,1,9
12,"Space_Cooling",2016,0,1,9
12,"Space_Cooling",2017,0,1,9
12,"Space_Cooling",2018,0,1,9
12,"Space_Cooling",2019,0,1,9
12,"Space_Cooling",2020,0,1,9
12,"Space_Cooling",2021,0,1,9
12,"Space_Cooling",2022,0,1,9
12,"Space_Cooling",2023,0,1,9
12,"Space_Cooling",2024,0,1,9
12,"Space_Cooling",2025,0,1,9
12,"Space_Cooling",2026,0,1,9
12,"Space_Cooling",2027,0,1,9
12,"Space_Cooling",2028,0,1,9
12,"Space_Cooling",2029,0,1,9
12,"Space_Cooling",2030,0,1,9
12,"Space_Cooling",2031,0,1,9
12,"Space_Cooling",2032,0,1,9
12,"Space_Cooling",2033,0,1,9
12,"Space_Cooling",2034,0,1,9
12,"Space_Cooling",2035,0,1,9
12,"Space_Cooling",2036,0,1,9
12,"Space_Cooling",2037,0,1,9
12,"Space_Cooling",2038,0,1,9
12,"Space_Cooling",2039,0,1,9
12,"Space_Cooling",2040,0,1,9
12,"Space_Cooling",2041,0,1,9
12,"Space_Cooling",2042,0,1,9
12,"Space_Cooling",2043,0,1,9
12,"Space_Cooling",2044,0,1,9
12,"Space_Cooling",2045,0,1,9
12,"Space_Cooling",2046,0,1,9
12,"Space_Cooling",2047,0,1,9
12,"Space_Cooling",2048,0,1,9
12,"Space_Cooling",2049,0,1,9
12,"Space_Cooling",2050,0,1,9
12,"Water_Heating",2011,0,1,1
12,"Water_Heating",2012,0,1,1
12,"Water_Heating",2013,0,1,1
12,"Water_Heating",2014,0,1,1
12,"Water_Heating",2015,0,1,1
12,"Water_Heating",2016,0,1,1
12,"Water_Heating",2017,0,1,1
12,"Water_Heating",2018,0,1,1
12,"Water_Heating",2019,0,1,1
12,"Water_Heating",2020,0,1,1
12,"Water_Heating",2021,0,1,1
12,"Water_Heating",2022,0,1,1
12,"Water_Heating",2023,0,1,1
12,"Water_Heating",2024,0,1,1
12,"Water_Heating",2025,0,1,1
12,"Water_Heating",2026,0,1,1
12,"Water_Heating",2027,0,1,1
12,"Water_Heating",2028,0,1,1
12,"Water_Heating",2029,0,1,1
12,"Water_Heating",2030,0,1,1
12,"Water_Heating",2031,0,1,1
12,"Water_Heating",2032,0,1,1
12,"Water_Heating",2033,0,1,1
12,"Water_Heating",2034,0,1,1
12,"Water_Heating",2035,0,1,1
12,"Water_Heating",2036,0,1,1
12,"Water_Heating",2037,0,1,1
12,"Water_Heating",2038,0,1,1
12,"Water_Heating",2039,0,1,1
12,"Water_Heating",2040,0,1,1
12,"Water_Heating",2041,0,1,1
12,"Water_Heating",2042,0,1,1
12,"Water_Heating",2043,0,1,1
12,"Water_Heating",2044,0,1,1
12,"Water_Heating",2045,0,1,1
12,"Water_Heating",2046,0,1,1
12,"Water_Heating",2047,0,1,1
12,"Water_Heating",2048,0,1,1
12,"Water_Heating",2049,0,1,1
12,"Water_Heating",2050,0,1,1
12,"Water_Heating",2011,0.02283854,1,2
12,"Water_Heating",2012,0.0003271387,1,2
12,"Water_Heating",2013,0.0003201378,1,2
12,"Water_Heating",2014,0.0003145592,1,2
12,"Water_Heating",2015,0.0003064731,1,2
12,"Water_Heating",2016,0.0002916274,1,2
12,"Water_Heating",2017,0.0002715228,1,2
12,"Water_Heating",2018,0.0002421073,1,2
12,"Water_Heating",2019,0.0002086276,1,2
12,"Water_Heating",2020,0.0002587159,1,2
12,"Water_Heating",2021,0.0003303074,1,2
12,"Water_Heating",2022,0.0003807604,1,2
12,"Water_Heating",2023,0.0004119452,1,2
12,"Water_Heating",2024,0.0004298755,1,2
12,"Water_Heating",2025,0.0004408297,1,2
12,"Water_Heating",2026,0.0004490436,1,2
12,"Water_Heating",2027,0.0004566768,1,2
12,"Water_Heating",2028,0.0004641534,1,2
12,"Water_Heating",2029,0.0004716087,1,2
12,"Water_Heating",2030,0.0004790621,1,2
12,"Water_Heating",2031,0.0004865154,1,2
12,"Water_Heating",2032,0.0004939687,1,2
12,"Water_Heating",2033,0.0005014219,1,2
12,"Water_Heating",2034,0.0005088752,1,2
12,"Water_Heating",2035,0.0005163285,1,2
12,"Water_Heating",2036,0.0005237818,1,2
12,"Water_Heating",2037,0.0005312351,1,2
12,"Water_Heating",2038,0.0005386884,1,2
12,"Water_Heating",2039,0.0005461417,1,2
12,"Water_Heating",2040,0.000553595,1,2
12,"Water_Heating",2041,0.0005610483,1,2
12,"Water_Heating",2042,0.0005610483,1,2
12,"Water_Heating",2043,0.0005610483,1,2
12,"Water_Heating",2044,0.0005610483,1,2
12,"Water_Heating",2045,0.0005610483,1,2
12,"Water_Heating",2046,0.0005610483,1,2
12,"Water_Heating",2047,0.0005610483,1,2
12,"Water_Heating",2048,0.0005610483,1,2
12,"Water_Heating",2049,0.0005610483,1,2
12,"Water_Heating",2050,0.0005610483,1,2
12,"Water_Heating",2011,0.239126,1,8
12,"Water_Heating",2012,0.2199561,1,8
12,"Water_Heating",2013,0.2006419,1,8
12,"Water_Heating",2014,0.1806018,1,8
12,"Water_Heating",2015,0.1596406,1,8
12,"Water_Heating",2016,0.1377078,1,8
12,"Water_Heating",2017,0.1156027,1,8
12,"Water_Heating",2018,0.09308721,1,8
12,"Water_Heating",2019,0.07154934,1,8
12,"Water_Heating",2020,0.0661065,1,8
12,"Water_Heating",2021,0.06732855,1,8
12,"Water_Heating",2022,0.06858589,1,8
12,"Water_Heating",2023,0.06977947,1,8
12,"Water_Heating",2024,0.07095044,1,8
12,"Water_Heating",2025,0.07212318,1,8
12,"Water_Heating",2026,0.07330232,1,8
12,"Water_Heating",2027,0.07452008,1,8
12,"Water_Heating",2028,0.07573878,1,8
12,"Water_Heating",2029,0.07695764,1,8
12,"Water_Heating",2030,0.07817651,1,8
12,"Water_Heating",2031,0.07939539,1,8
12,"Water_Heating",2032,0.08061427,1,8
12,"Water_Heating",2033,0.08183314,1,8
12,"Water_Heating",2034,0.08305202,1,8
12,"Water_Heating",2035,0.08427089,1,8
12,"Water_Heating",2036,0.08548977,1,8
12,"Water_Heating",2037,0.08670865,1,8
12,"Water_Heating",2038,0.08792752,1,8
12,"Water_Heating",2039,0.0891464,1,8
12,"Water_Heating",2040,0.09036527,1,8
12,"Water_Heating",2041,0.09158415,1,8
12,"Water_Heating",2042,0.09158415,1,8
12,"Water_Heating",2043,0.09158415,1,8
12,"Water_Heating",2044,0.09158415,1,8
12,"Water_Heating",2045,0.09158415,1,8
12,"Water_Heating",2046,0.09158415,1,8
12,"Water_Heating",2047,0.09158415,1,8
12,"Water_Heating",2048,0.09158415,1,8
12,"Water_Heating",2049,0.09158415,1,8
12,"Water_Heating",2050,0.09158415,1,8
12,"Water_Heating",2011,0.01126781,1,9
12,"Water_Heating",2012,8.147597e-06,1,9
12,"Water_Heating",2013,1.312942e-05,1,9
12,"Water_Heating",2014,1.85414e-05,1,9
12,"Water_Heating",2015,2.439002e-05,1,9
12,"Water_Heating",2016,3.061226e-05,1,9
12,"Water_Heating",2017,6.215673e-05,1,9
12,"Water_Heating",2018,0.0001011424,1,9
12,"Water_Heating",2019,0.0001712638,1,9
12,"Water_Heating",2020,0.0007860559,1,9
12,"Water_Heating",2021,0.001515805,1,9
12,"Water_Heating",2022,0.002059876,1,9
12,"Water_Heating",2023,0.002406183,1,9
12,"Water_Heating",2024,0.002597154,1,9
12,"Water_Heating",2025,0.002696596,1,9
12,"Water_Heating",2026,0.00275649,1,9
12,"Water_Heating",2027,0.002805511,1,9
12,"Water_Heating",2028,0.002851939,1,9
12,"Water_Heating",2029,0.002897996,1,9
12,"Water_Heating",2030,0.00294402,1,9
12,"Water_Heating",2031,0.002990042,1,9
12,"Water_Heating",2032,0.003036063,1,9
12,"Water_Heating",2033,0.003082085,1,9
12,"Water_Heating",2034,0.003128107,1,9
12,"Water_Heating",2035,0.003174128,1,9
12,"Water_Heating",2036,0.00322015,1,9
12,"Water_Heating",2037,0.003266171,1,9
12,"Water_Heating",2038,0.003312193,1,9
12,"Water_Heating",2039,0.003358215,1,9
12,"Water_Heating",2040,0.003404236,1,9
12,"Water_Heating",2041,0.003450258,1,9
12,"Water_Heating",2042,0.003450258,1,9
12,"Water_Heating",2043,0.003450258,1,9
12,"Water_Heating",2044,0.003450258,1,9
12,"Water_Heating",2045,0.003450258,1,9
12,"Water_Heating",2046,0.003450258,1,9
12,"Water_Heating",2047,0.003450258,1,9
12,"Water_Heating",2048,0.003450258,1,9
12,"Water_Heating",2049,0.003450258,1,9
12,"Water_Heating",2050,0.003450258,1,9
12,"Lighting",2011,0,1,1
12,"Lighting",2012,0,1,1
12,"Lighting",2013,0,1,1
12,"Lighting",2014,0,1,1
12,"Lighting",2015,0,1,1
12,"Lighting",2016,0,1,1
12,"Lighting",2017,0,1,1
12,"Lighting",2018,0,1,1
12,"Lighting",2019,0,1,1
12,"Lighting",2020,0,1,1
12,"Lighting",2021,0,1,1
12,"Lighting",2022,0,1,1
12,"Lighting",2023,0,1,1
12,"Lighting",2024,0,1,1
12,"Lighting",2025,0,1,1
12,"Lighting",2026,0,1,1
12,"Lighting",2027,0,1,1
12,"Lighting",2028,0,1,1
12,"Lighting",2029,0,1,1
12,"Lighting",2030,0,1,1
12,"Lighting",2031,0,1,1
12,"Lighting",2032,0,1,1
12,"Lighting",2033,0,1,1
12,"Lighting",2034,0,1,1
12,"Lighting",2035,0,1,1
12,"Lighting",2036,0,1,1
12,"Lighting",2037,0,1,1
12,"Lighting",2038,0,1,1
12,"Lighting",2039,0,1,1
12,"Lighting",2040,0,1,1
12,"Lighting",2041,0,1,1
12,"Lighting",2042,0,1,1
12,"Lighting",2043,0,1,1
12,"Lighting",2044,0,1,1
12,"Lighting",2045,0,1,1
12,"Lighting",2046,0,1,1
12,"Lighting",2047,0,1,1
12,"Lighting",2048,0,1,1
12,"Lighting",2049,0,1,1
12,"Lighting",2050,0,1,1
12,"Lighting",2011,0,1,2
12,"Lighting",2012,0,1,2
12,"Lighting",2013,0,1,2
12,"Lighting",2014,0,1,2
12,"Lighting",2015,0,1,2
12,"Lighting",2016,0,1,2
12,"Lighting",2017,0,1,2
12,"Lighting",2018,0,1,2
12,"Lighting",2019,0,1,2
12,"Lighting",2020,0,1,2
12,"Lighting",2021,0,1,2
12,"Lighting",2022,0,1,2
12,"Lighting",2023,0,1,2
12,"Lighting",2024,0,1,2
12,"Lighting",2025,0,1,2
12,"Lighting",2026,0,1,2
12,"Lighting",2027,0,1,2
12,"Lighting",2028,0,1,2
12,"Lighting",2029,0,1,2
12,"Lighting",2030,0,1,2
12,"Lighting",2031,0,1,2
12,"Lighting",2032,0,1,2
12,"Lighting",2033,0,1,2
12,"Lighting",2034,0,1,2
12,"Lighting",2035,0,1,2
12,"Lighting",2036,0,1,2
12,"Lighting",2037,0,1,2
12,"Lighting",2038,0,1,2
12,"Lighting",2039,0,1,2
12,"Lighting",2040,0,1,2
12,"Lighting",2041,0,1,2
12,"Lighting",2042,0,1,2
12,"Lighting",2043,0,1,2
12,"Lighting",2044,0,1,2
12,"Lighting",2045,0,1,2
12,"Lighting",2046,0,1,2
12,"Lighting",2047,0,1,2
12,"Lighting",2048,0,1,2
12,"Lighting",2049,0,1,2
12,"Lighting",2050,0,1,2
12,"Lighting",2011,0.08223156,1,8
12,"Lighting",2012,0.08546385,1,8
12,"Lighting",2013,0.08869613,1,8
12,"Lighting",2014,0.09192842,1,8
12,"Lighting",2015,0.0951607,1,8
12,"Lighting",2016,0.09839299,1,8
12,"Lighting",2017,0.1007511,1,8
12,"Lighting",2018,0.1031091,1,8
12,"Lighting",2019,0.1054672,1,8
12,"Lighting",2020,0.1078252,1,8
12,"Lighting",2021,0.1101833,1,8
12,"Lighting",2022,0.1117825,1,8
12,"Lighting",2023,0.1133817,1,8
12,"Lighting",2024,0.1149809,1,8
12,"Lighting",2025,0.1165801,1,8
12,"Lighting",2026,0.1181794,1,8
12,"Lighting",2027,0.1192174,1,8
12,"Lighting",2028,0.1202555,1,8
12,"Lighting",2029,0.1212936,1,8
12,"Lighting",2030,0.1223317,1,8
12,"Lighting",2031,0.1233698,1,8
12,"Lighting",2032,0.123987,1,8
12,"Lighting",2033,0.1246043,1,8
12,"Lighting",2034,0.1252215,1,8
12,"Lighting",2035,0.1258387,1,8
12,"Lighting",2036,0.126456,1,8
12,"Lighting",2037,0.1267365,1,8
12,"Lighting",2038,0.1270171,1,8
12,"Lighting",2039,0.1272977,1,8
12,"Lighting",2040,0.1275782,1,8
12,"Lighting",2041,0.1278588,1,8
12,"Lighting",2042,0.1278588,1,8
12,"Lighting",2043,0.1278588,1,8
12,"Lighting",2044,0.1278588,1,8
12,"Lighting",2045,0.1278588,1,8
12,"Lighting",2046,0.1278588,1,8
12,"Lighting",2047,0.1278588,1,8
12,"Lighting",2048,0.1278588,1,8
12,"Lighting",2049,0.1278588,1,8
12,"Lighting",2050,0.1278588,1,8
12,"Lighting",2011,0,1,9
12,"Lighting",2012,0,1,9
12,"Lighting",2013,0,1,9
12,"Lighting",2014,0,1,9
12,"Lighting",2015,0,1,9
12,"Lighting",2016,0,1,9
12,"Lighting",2017,0,1,9
12,"Lighting",2018,0,1,9
12,"Lighting",2019,0,1,9
12,"Lighting",2020,0,1,9
12,"Lighting",2021,0,1,9
12,"Lighting",2022,0,1,9
12,"Lighting",2023,0,1,9
12,"Lighting",2024,0,1,9
12,"Lighting",2025,0,1,9
12,"Lighting",2026,0,1,9
12,"Lighting",2027,0,1,9
12,"Lighting",2028,0,1,9
12,"Lighting",2029,0,1,9
12,"Lighting",2030,0,1,9
12,"Lighting",2031,0,1,9
12,"Lighting",2032,0,1,9
12,"Lighting",2033,0,1,9
12,"Lighting",2034,0,1,9
12,"Lighting",2035,0,1,9
12,"Lighting",2036,0,1,9
12,"Lighting",2037,0,1,9
12,"Lighting",2038,0,1,9
12,"Lighting",2039,0,1,9
12,"Lighting",2040,0,1,9
12,"Lighting",2041,0,1,9
12,"Lighting",2042,0,1,9
12,"Lighting",2043,0,1,9
12,"Lighting",2044,0,1,9
12,"Lighting",2045,0,1,9
12,"Lighting",2046,0,1,9
12,"Lighting",2047,0,1,9
12,"Lighting",2048,0,1,9
12,"Lighting",2049,0,1,9
12,"Lighting",2050,0,1,9
12,"Major_Appliances",2011,0.0004685262,1,1
12,"Major_Appliances",2012,0.0004863292,1,1
12,"Major_Appliances",2013,0.0005041322,1,1
12,"Major_Appliances",2014,0.0005219353,1,1
12,"Major_Appliances",2015,0.0005397383,1,1
12,"Major_Appliances",2016,0.0005575414,1,1
12,"Major_Appliances",2017,0.0005707619,1,1
12,"Major_Appliances",2018,0.0005839824,1,1
12,"Major_Appliances",2019,0.0005972029,1,1
12,"Major_Appliances",2020,0.0006104234,1,1
12,"Major_Appliances",2021,0.0006236439,1,1
12,"Major_Appliances",2022,0.0006328519,1,1
12,"Major_Appliances",2023,0.0006420599,1,1
12,"Major_Appliances",2024,0.0006512678,1,1
12,"Major_Appliances",2025,0.0006604758,1,1
12,"Major_Appliances",2026,0.0006696838,1,1
12,"Major_Appliances",2027,0.0006756609,1,1
